model_name,size,ratio_min,ratio_max,occupy_min,occupy_max
00002521_4cda48e8579349d6a4becfbf_trimesh_011,6,0.6328125,1.5609756097560976,0.148681640625,0.2784423828125
00002522_4cda48e8579349d6a4becfbf_trimesh_012,5,0.09375,0.765625,0.074951171875,0.36090087890625
00002523_4cda48e8579349d6a4becfbf_trimesh_013,2,1.2075471698113207,6.4,0.14190673828125,0.3289794921875
00002524_4cda48e8579349d6a4becfbf_trimesh_014,4,0.921875,1.5802469135802468,0.54620361328125,0.78369140625
00002526_4cda48e8579349d6a4becfbf_trimesh_016,1,0.1796875,1.7777777777777777,0.1102294921875,0.29669189453125
00002527_0227e10282e344228633e36d_trimesh_000,3,0.859375,2.2857142857142856,0.14141845703125,0.72698974609375
00002530_8d3bbea092534341a45dd40c_trimesh_000,3,0.84375,1.2307692307692308,0.61334228515625,0.774169921875
00002531_a61816d73b5440399d7046b2_trimesh_000,2,0.4140625,2.6666666666666665,0.17266845703125,0.9278564453125
00002532_6f7f8f03941c4d5d8882c21a_trimesh_000,4,1.1228070175438596,2.4150943396226414,0.33038330078125,0.62799072265625
00002533_6f7f8f03941c4d5d8882c21a_trimesh_001,3,1.2307692307692308,2.8444444444444446,0.336181640625,0.6212158203125
00002535_3db768881db34f80830bcda0_trimesh_000,5,0.6796875,0.984375,0.484130859375,0.7855224609375
00002539_5e4d22a38bcd4fd681d0253b_trimesh_001,7,0.484375,2.245614035087719,0.25262451171875,0.7633056640625
00002540_5e4d22a38bcd4fd681d0253b_trimesh_002,3,0.609375,1.6,0.413330078125,0.74383544921875
00002545_87786ba53187471295250814_trimesh_001,8,0.4921875,1.3061224489795917,0.462890625,0.63336181640625
00002547_5b24d6c5b81f4669a0e9c270_trimesh_000,5,0.4296875,0.984375,0.32012939453125,0.80462646484375
00002548_5b24d6c5b81f4669a0e9c270_trimesh_001,2,0.2734375,1.391304347826087,0.26141357421875,0.57696533203125
00002549_5b24d6c5b81f4669a0e9c270_trimesh_002,6,0.31496062992125984,1.0854700854700854,0.11627197265625,0.8135986328125
00002551_af419bccc6384ca195802b00_trimesh_000,2,0.125,0.796875,0.0992431640625,0.65130615234375
00002552_af419bccc6384ca195802b00_trimesh_001,2,0.2265625,2.5098039215686274,0.16717529296875,0.74468994140625
00002553_af419bccc6384ca195802b00_trimesh_002,1,0.0859375,1.1981132075471699,0.07818603515625,0.395751953125
00002556_af419bccc6384ca195802b00_trimesh_005,3,0.3203125,0.9765625,0.27191162109375,0.6861572265625
00002559_dd5cf912c87b495886470522_trimesh_000,0,0.140625,4.266666666666667,0.08380126953125,0.3453369140625
00002560_1242d6c2b7d1452294c6b6cb_trimesh_000,7,1.3473684210526315,3.657142857142857,0.06658935546875,0.31146240234375
00002562_fd4ab4d709a149d5a0158eb5_trimesh_001,5,0.9609375,1.1327433628318584,0.64666748046875,0.7750244140625
00002564_fd4ab4d709a149d5a0158eb5_trimesh_003,5,0.953125,1.2549019607843137,0.56396484375,0.7783203125
00002567_efd6045ada8d42309a750854_trimesh_000,5,0.7952755905511811,1.4222222222222223,0.4107666015625,0.94287109375
00002568_6e15ac4401714cdfb8f88cff_trimesh_000,2,0.234375,2.1333333333333333,0.12530517578125,0.4923095703125
00002570_0ab1dda613c942619d1d5299_trimesh_001,7,1.0158730158730158,1.5238095238095237,0.6119384765625,0.76177978515625
00002571_44034419756c4e408087e6e1_trimesh_000,1,1.5609756097560976,3.2,0.12359619140625,0.37677001953125
00002572_800b457b0b614ceabc56bdea_trimesh_000,3,0.6953125,1.292929292929293,0.177001953125,0.930908203125
00002574_891414f91fbc4567ae4de9c6_trimesh_000,5,0.375,0.936,0.2733154296875,0.62847900390625
00002576_891414f91fbc4567ae4de9c6_trimesh_002,1,0.0234375,2.169491525423729,0.0234375,0.39385986328125
00002577_8556c200606545a8bcf28a5e_trimesh_000,2,0.09375,1.9104477611940298,0.09222412109375,0.48504638671875
00002578_fd01cf376be341af82063b07_trimesh_000,4,1.0,1.9692307692307693,0.3726806640625,0.7935791015625
00002579_fd01cf376be341af82063b07_trimesh_001,3,0.96875,1.4382022471910112,0.4898681640625,0.7579345703125
00002580_fd01cf376be341af82063b07_trimesh_002,4,0.9609375,1.471264367816092,0.47174072265625,0.755859375
00002581_fd01cf376be341af82063b07_trimesh_003,3,0.9765625,1.9393939393939394,0.3175048828125,0.78070068359375
00002582_fd01cf376be341af82063b07_trimesh_004,3,0.9375,1.4065934065934067,0.4945068359375,0.78021240234375
00002583_fd01cf376be341af82063b07_trimesh_005,3,0.859375,1.28,0.52679443359375,0.77484130859375
00002587_cc1cd1b241b3486281c6e9f1_trimesh_001,2,0.1640625,1.6,0.13580322265625,0.2816162109375
00002588_cc1cd1b241b3486281c6e9f1_trimesh_002,7,0.5,1.3617021276595744,0.218505859375,0.6346435546875
00002589_cc1cd1b241b3486281c6e9f1_trimesh_003,5,0.3671875,0.9133858267716536,0.30169677734375,0.8656005859375
00002590_cc1cd1b241b3486281c6e9f1_trimesh_004,2,0.1484375,3.3684210526315788,0.11944580078125,0.28875732421875
00002593_cc1cd1b241b3486281c6e9f1_trimesh_007,4,0.5859375,0.96875,0.55908203125,0.71685791015625
00002594_cc1cd1b241b3486281c6e9f1_trimesh_008,4,0.734375,0.9765625,0.62420654296875,0.77178955078125
00002601_17d084b5a30b4352a8a27e6a_trimesh_001,5,0.7578125,1.1636363636363636,0.38580322265625,0.7923583984375
00002602_17d084b5a30b4352a8a27e6a_trimesh_002,7,0.2890625,1.0666666666666667,0.17156982421875,0.7459716796875
00002605_5022ed7940dd4011bc1b205d_trimesh_000,5,0.390625,4.266666666666667,0.2078857421875,0.78973388671875
00002606_770f033464d542f88ec04d0f_trimesh_000,2,1.4545454545454546,3.878787878787879,0.2542724609375,0.5447998046875
00002607_770f033464d542f88ec04d0f_trimesh_001,2,0.1015625,1.5421686746987953,0.0970458984375,0.578857421875
00002608_770f033464d542f88ec04d0f_trimesh_002,5,0.6328125,1.7066666666666668,0.40264892578125,0.7391357421875
00002609_770f033464d542f88ec04d0f_trimesh_003,6,0.796875,1.3763440860215055,0.442138671875,0.74456787109375
00002610_770f033464d542f88ec04d0f_trimesh_004,4,0.5234375,2.098360655737705,0.199462890625,0.78790283203125
00002612_770f033464d542f88ec04d0f_trimesh_006,2,0.09375,1.8285714285714285,0.0924072265625,0.49755859375
00002613_2315dc0d25254df797d1995a_trimesh_000,4,0.96875,2.3703703703703702,0.239501953125,0.74310302734375
00002614_9f7882bc905a46e3a12688d9_trimesh_000,4,0.1328125,3.96875,0.09783935546875,0.267333984375
00002616_0f526e008933416b8fbfdc0e_trimesh_000,5,0.5859375,1.0666666666666667,0.48931884765625,0.89569091796875
00002617_3e9674aa24974b658eed7419_trimesh_000,4,0.21875,1.0158730158730158,0.1939697265625,0.7542724609375
00002618_4796e4e4cfd6480f8cfa17cf_trimesh_000,3,0.609375,1.0491803278688525,0.478271484375,0.81988525390625
00002620_ab1bf74b02854e9d86aa5fa4_trimesh_000,5,0.4375,1.1531531531531531,0.4166259765625,0.63262939453125
00002621_89e4911a99ba40bfa29de7c4_trimesh_000,5,0.9765625,2.782608695652174,0.33612060546875,0.55572509765625
00002622_89e4911a99ba40bfa29de7c4_trimesh_001,3,0.8125,7.111111111111111,0.13092041015625,0.65032958984375
00002623_89e4911a99ba40bfa29de7c4_trimesh_002,2,0.9765625,3.5555555555555554,0.2646484375,0.4490966796875
00002624_89e4911a99ba40bfa29de7c4_trimesh_003,5,0.9765625,2.782608695652174,0.3360595703125,0.5556640625
00002625_89e4911a99ba40bfa29de7c4_trimesh_004,4,0.9453125,2.3703703703703702,0.38720703125,0.65106201171875
00002626_89e4911a99ba40bfa29de7c4_trimesh_005,3,0.96875,3.5555555555555554,0.2598876953125,0.51446533203125
00002627_89e4911a99ba40bfa29de7c4_trimesh_006,2,0.125,2.9767441860465116,0.10150146484375,0.29608154296875
00002629_5c8e7dd1114442b3acd5c2c1_trimesh_001,0,0.015625,2.0,0.01544189453125,0.50103759765625
00002631_30b9d5b6288e437ebbd78542_trimesh_001,7,1.1851851851851851,2.4150943396226414,0.385498046875,0.619873046875
00002632_30b9d5b6288e437ebbd78542_trimesh_002,0,4.0,21.333333333333332,0.04656982421875,0.21533203125
00002633_30b9d5b6288e437ebbd78542_trimesh_003,5,0.2421875,0.7421875,0.2261962890625,0.5831298828125
00002637_0bf57ed9362b4364ab859ee6_trimesh_000,5,0.5703125,1.3763440860215055,0.27655029296875,0.7498779296875
00002640_37a2028bfe2c4f42a1c626a7_trimesh_002,5,0.65625,3.764705882352941,0.09619140625,0.34454345703125
00002643_37a2028bfe2c4f42a1c626a7_trimesh_005,9,0.44881889763779526,1.3333333333333333,0.40362548828125,0.7218017578125
00002645_e7413bf2279d434fb1991bb5_trimesh_000,3,0.2734375,1.5058823529411764,0.19482421875,0.66351318359375
00002646_b018db4e207246979202dbc2_trimesh_000,4,0.453125,1.391304347826087,0.293212890625,0.69012451171875
00002647_407d3a51eb214752976de9e9_trimesh_000,4,0.3984375,1.855072463768116,0.1978759765625,0.4554443359375
00002648_407d3a51eb214752976de9e9_trimesh_001,2,0.96875,2.4615384615384617,0.2188720703125,0.787109375
00002649_d97b4345cb5b41b4b6729b21_trimesh_000,4,0.2734375,0.7578125,0.2713623046875,0.6163330078125
00002650_119b06eacdb3491382dac970_trimesh_000,3,0.234375,1.2549019607843137,0.12261962890625,0.76568603515625
00002652_00c8a8f1f1ae488d8f63d5a6_trimesh_000,4,0.5546875,0.9140625,0.51641845703125,0.8765869140625
00002653_185cf3437add427ba643feb3_trimesh_000,4,0.421875,0.921875,0.40496826171875,0.8841552734375
00002654_731e7d10f8f5412ea9400cc2_trimesh_000,4,0.46875,9.846153846153847,0.0760498046875,0.26739501953125
00002657_c179604b718c4aadb6d662b3_trimesh_000,4,0.4296875,1.6623376623376624,0.41778564453125,0.62060546875
00002658_10ba723982ed47a58f518ac5_trimesh_000,2,0.3125,2.56,0.1817626953125,0.41363525390625
00002659_0e36003ffe084d0aaaddfa5a_trimesh_000,4,0.4765625,1.471264367816092,0.24566650390625,0.6456298828125
00002660_f32c20d67f0e4bc49b6b1702_trimesh_000,4,0.375,0.9596774193548387,0.28253173828125,0.89691162109375
00002664_88b2bec075d345e1b1d31a00_trimesh_001,1,0.546875,1.6,0.33477783203125,0.6845703125
00002665_f161f588b3fc4bd39c387901_trimesh_000,2,1.3195876288659794,3.2,0.221435546875,0.38671875
00002666_f161f588b3fc4bd39c387901_trimesh_001,4,0.53125,1.9104477611940298,0.27197265625,0.74395751953125
00002667_f161f588b3fc4bd39c387901_trimesh_002,2,0.46875,4.0,0.19134521484375,0.45806884765625
00002670_54a463dac9fe4974b07f6d5c_trimesh_001,7,1.1743119266055047,64.0,0.015625,0.81951904296875
00002673_54a463dac9fe4974b07f6d5c_trimesh_004,2,0.46875,5.333333333333333,0.15997314453125,0.4991455078125
00002674_54a463dac9fe4974b07f6d5c_trimesh_005,1,0.21875,10.666666666666666,0.08843994140625,0.6859130859375
00002677_5e64117cf77b4072b9b1ab29_trimesh_000,1,0.25,5.565217391304348,0.12591552734375,0.614501953125
00002678_5e64117cf77b4072b9b1ab29_trimesh_001,3,0.3046875,0.7109375,0.1893310546875,0.53228759765625
00002679_5e64117cf77b4072b9b1ab29_trimesh_002,3,0.3515625,4.266666666666667,0.1829833984375,0.9326171875
00002680_5e64117cf77b4072b9b1ab29_trimesh_003,3,0.3515625,4.266666666666667,0.1829833984375,0.9326171875
00002681_5e64117cf77b4072b9b1ab29_trimesh_004,5,1.0578512396694215,1.7777777777777777,0.503662109375,0.73321533203125
00002682_5e64117cf77b4072b9b1ab29_trimesh_005,3,0.3671875,1.4222222222222223,0.28948974609375,0.62652587890625
00002683_5e64117cf77b4072b9b1ab29_trimesh_006,3,0.3515625,0.96875,0.2532958984375,0.68560791015625
00002684_db0cb2f4cbc141fb8991ae4d_trimesh_000,4,0.9609375,1.7297297297297298,0.380859375,0.75323486328125
00002686_db0cb2f4cbc141fb8991ae4d_trimesh_002,3,0.7890625,1.2190476190476192,0.47259521484375,0.6484375
00002689_7fbcdc1dd0c047c0bcf46077_trimesh_000,5,0.7578125,1.620253164556962,0.5009765625,0.6517333984375
00002690_294dc55ca19943afbe7b9ca2_trimesh_000,3,0.6953125,1.391304347826087,0.37030029296875,0.48333740234375
00002691_57d0ed693e5f43db94b48a6c_trimesh_000,2,0.7890625,1.0406504065040652,0.40789794921875,0.77783203125
00002692_57d0ed693e5f43db94b48a6c_trimesh_001,4,0.1796875,1.2427184466019416,0.09490966796875,0.7327880859375
00002693_57d0ed693e5f43db94b48a6c_trimesh_002,6,0.3984375,1.4883720930232558,0.36376953125,0.63763427734375
00002694_57d0ed693e5f43db94b48a6c_trimesh_003,5,0.484375,1.7534246575342465,0.45361328125,0.82208251953125
00002695_57d0ed693e5f43db94b48a6c_trimesh_004,2,0.1484375,0.9375,0.14031982421875,0.46905517578125
00002696_57d0ed693e5f43db94b48a6c_trimesh_005,4,0.390625,0.953125,0.243896484375,0.843017578125
00002697_57d0ed693e5f43db94b48a6c_trimesh_006,3,0.3828125,2.6122448979591835,0.18524169921875,0.69091796875
00002698_57d0ed693e5f43db94b48a6c_trimesh_007,2,0.390625,0.984375,0.20233154296875,0.78179931640625
00002699_57d0ed693e5f43db94b48a6c_trimesh_008,9,0.4609375,1.9104477611940298,0.3310546875,0.8031005859375
00002700_57d0ed693e5f43db94b48a6c_trimesh_009,4,0.2109375,3.0476190476190474,0.1812744140625,0.36328125
00002701_57d0ed693e5f43db94b48a6c_trimesh_010,2,0.2265625,1.620253164556962,0.13970947265625,0.43682861328125
00002702_57d0ed693e5f43db94b48a6c_trimesh_011,1,0.0625,0.8671875,0.04541015625,0.76190185546875
00002703_57d0ed693e5f43db94b48a6c_trimesh_012,2,0.140625,0.9765625,0.1190185546875,0.76007080078125
00002704_57d0ed693e5f43db94b48a6c_trimesh_013,5,0.828125,1.1130434782608696,0.3883056640625,0.8475341796875
00002705_57d0ed693e5f43db94b48a6c_trimesh_014,4,0.765625,1.4222222222222223,0.405029296875,0.7742919921875
00002706_57d0ed693e5f43db94b48a6c_trimesh_015,4,0.6015625,1.2075471698113207,0.294921875,0.740478515625
00002707_f8a43c663265411586fbc35d_trimesh_000,2,0.1015625,0.9765625,0.0982666015625,0.77740478515625
00002708_e11f0c9b10e443a2a7d1075d_trimesh_000,1,1.2549019607843137,4.0,0.1744384765625,0.58404541015625
00002709_e11f0c9b10e443a2a7d1075d_trimesh_001,2,0.5,1.9692307692307693,0.28314208984375,0.53948974609375
00002710_e11f0c9b10e443a2a7d1075d_trimesh_002,6,1.1327433628318584,2.4150943396226414,0.37615966796875,0.62933349609375
00002711_e11f0c9b10e443a2a7d1075d_trimesh_003,1,2.245614035087719,8.533333333333333,0.1158447265625,0.3583984375
00002712_6aaf2a59f56d47e4a209d1b5_trimesh_000,4,0.5,1.5421686746987953,0.3009033203125,0.6700439453125
00002714_98d8f78b1bb5495f9a193852_trimesh_000,2,0.1171875,0.9765625,0.11407470703125,0.583251953125
00002716_98d8f78b1bb5495f9a193852_trimesh_002,6,0.4140625,2.0,0.3441162109375,0.6917724609375
00002717_98d8f78b1bb5495f9a193852_trimesh_003,5,0.6015625,2.245614035087719,0.3690185546875,0.7489013671875
00002718_98d8f78b1bb5495f9a193852_trimesh_004,5,1.28,1.8028169014084507,0.5208740234375,0.6922607421875
00002719_98d8f78b1bb5495f9a193852_trimesh_005,5,1.28,1.8028169014084507,0.5208740234375,0.6922607421875
00002721_98d8f78b1bb5495f9a193852_trimesh_007,7,1.0,1.4382022471910112,0.6285400390625,0.7769775390625
00002722_98d8f78b1bb5495f9a193852_trimesh_008,8,0.53125,1.3617021276595744,0.5194091796875,0.69403076171875
00002723_98d8f78b1bb5495f9a193852_trimesh_009,7,0.5625,1.3617021276595744,0.54766845703125,0.74249267578125
00002724_98d8f78b1bb5495f9a193852_trimesh_010,0,4.129032258064516,16.0,0.06219482421875,0.227294921875
00002725_98d8f78b1bb5495f9a193852_trimesh_011,5,0.609375,1.9692307692307693,0.45941162109375,0.6767578125
00002726_98d8f78b1bb5495f9a193852_trimesh_012,2,0.1328125,7.529411764705882,0.12884521484375,0.396728515625
00002727_98d8f78b1bb5495f9a193852_trimesh_013,6,0.4609375,1.4222222222222223,0.39276123046875,0.66900634765625
00002728_98d8f78b1bb5495f9a193852_trimesh_014,2,0.21875,2.4615384615384617,0.16217041015625,0.4017333984375
00002729_98d8f78b1bb5495f9a193852_trimesh_015,5,0.9765625,1.9104477611940298,0.4158935546875,0.7021484375
00002730_98d8f78b1bb5495f9a193852_trimesh_016,3,0.4140625,0.9765625,0.3370361328125,0.781005859375
00002731_98d8f78b1bb5495f9a193852_trimesh_017,3,0.2265625,1.9104477611940298,0.13885498046875,0.3636474609375
00002732_82034c87704b46a891e498d6_trimesh_000,6,0.421875,4.266666666666667,0.13116455078125,0.44158935546875
00002733_82034c87704b46a891e498d6_trimesh_001,3,0.46875,0.9763779527559056,0.4541015625,0.671875
00002734_82034c87704b46a891e498d6_trimesh_002,7,1.1428571428571428,2.8444444444444446,0.18096923828125,0.65960693359375
00002735_82034c87704b46a891e498d6_trimesh_003,0,2.6122448979591835,11.636363636363637,0.0595703125,0.25909423828125
00002737_82034c87704b46a891e498d6_trimesh_005,9,0.5546875,1.9104477611940298,0.2738037109375,0.79296875
00002738_05a3e14e58a848f6bbba9d41_trimesh_000,4,0.9453125,1.3333333333333333,0.482421875,0.72918701171875
00002739_05a3e14e58a848f6bbba9d41_trimesh_001,4,0.8828125,1.292929292929293,0.58392333984375,0.72039794921875
00002740_05a3e14e58a848f6bbba9d41_trimesh_002,5,0.59375,1.0491803278688525,0.45489501953125,0.70538330078125
00002743_e9059d2eec5e44e8b86c42b5_trimesh_000,4,0.3671875,1.5421686746987953,0.35760498046875,0.61907958984375
00002744_af75bfffba064290821a87cf_trimesh_000,2,0.171875,0.75,0.1629638671875,0.690673828125
00002745_af75bfffba064290821a87cf_trimesh_001,3,0.265625,0.8515625,0.24774169921875,0.75213623046875
00002748_af75bfffba064290821a87cf_trimesh_004,4,0.390625,1.0578512396694215,0.237548828125,0.8687744140625
00002749_af75bfffba064290821a87cf_trimesh_005,1,1.0406504065040652,2.9767441860465116,0.13800048828125,0.77825927734375
00002750_af75bfffba064290821a87cf_trimesh_006,3,0.234375,0.84375,0.2103271484375,0.59222412109375
00002751_af75bfffba064290821a87cf_trimesh_007,3,0.3902439024390244,0.8671875,0.29022216796875,0.57757568359375
00002752_af75bfffba064290821a87cf_trimesh_008,3,0.3828125,0.890625,0.23211669921875,0.58367919921875
00002754_af75bfffba064290821a87cf_trimesh_010,3,0.6062992125984252,3.2,0.30279541015625,0.54034423828125
00002758_af75bfffba064290821a87cf_trimesh_014,8,1.103448275862069,2.169491525423729,0.42083740234375,0.64752197265625
00002759_af75bfffba064290821a87cf_trimesh_015,4,0.96875,3.4594594594594597,0.0703125,0.7740478515625
00002762_af75bfffba064290821a87cf_trimesh_018,7,0.6328125,1.2307692307692308,0.60302734375,0.80987548828125
00002763_af75bfffba064290821a87cf_trimesh_019,8,0.6328125,1.2307692307692308,0.60302734375,0.80987548828125
00002768_af75bfffba064290821a87cf_trimesh_024,7,1.032258064516129,1.3473684210526315,0.6446533203125,0.72100830078125
00002770_7c9527c11a2d4ed4870dee13_trimesh_000,3,0.6953125,1.292929292929293,0.42803955078125,0.78277587890625
00002772_29a5701275c343b6bd6fbecf_trimesh_000,9,0.1875,2.064516129032258,0.109130859375,0.267822265625
00002777_2150a50d7ae54ec1ab562d25_trimesh_003,5,1.0158730158730158,1.8028169014084507,0.50811767578125,0.65948486328125
00002781_2150a50d7ae54ec1ab562d25_trimesh_007,6,0.3671875,0.96875,0.29913330078125,0.74664306640625
00002782_2150a50d7ae54ec1ab562d25_trimesh_008,2,1.0940170940170941,2.782608695652174,0.22247314453125,0.71038818359375
00002783_2150a50d7ae54ec1ab562d25_trimesh_009,3,0.984375,1.8823529411764706,0.3482666015625,0.7904052734375
00002785_2150a50d7ae54ec1ab562d25_trimesh_011,4,0.4375,1.1851851851851851,0.41619873046875,0.7939453125
00002786_2150a50d7ae54ec1ab562d25_trimesh_012,2,0.6796875,1.3617021276595744,0.363525390625,0.56097412109375
00002787_5dba3b9a562f4587973dba33_trimesh_000,6,0.8984375,1.1327433628318584,0.57135009765625,0.85528564453125
00002791_da26911887ac420cb14fef90_trimesh_001,3,0.625,0.9765625,0.60601806640625,0.77301025390625
00002792_3a90aac4d9f8454a842fc772_trimesh_000,9,1.0847457627118644,2.327272727272727,0.087158203125,0.34185791015625
00002793_fa482fe6dc7c40f6830ccfdb_trimesh_000,7,0.640625,1.1327433628318584,0.401123046875,0.80377197265625
00002794_754f1bed7cb84fdeac0b2a8c_trimesh_000,5,0.0859375,0.9765625,0.03582763671875,0.35125732421875
00002796_754f1bed7cb84fdeac0b2a8c_trimesh_002,5,0.2578125,1.8028169014084507,0.04107666015625,0.2420654296875
00002798_754f1bed7cb84fdeac0b2a8c_trimesh_004,3,0.4609375,1.8285714285714285,0.38922119140625,0.75067138671875
00002799_1d0ccbfaf2df44398575f0ca_trimesh_000,0,2.064516129032258,8.533333333333333,0.08209228515625,0.38397216796875
00002800_a13cab04d1224f3badc910a3_trimesh_000,1,1.9692307692307693,7.529411764705882,0.12921142578125,0.430908203125
00002803_b3ef867b958e474e8e69a081_trimesh_000,4,0.875,1.1636363636363636,0.54693603515625,0.8817138671875
00002804_c0ba7c4505ee4e3cab33b8bc_trimesh_000,6,0.96875,1.0491803278688525,0.724609375,0.90185546875
00002805_a42cd4c54b354d89bef4a905_trimesh_000,3,0.46875,1.032258064516129,0.250244140625,0.65277099609375
00002806_7454d9a8628d471c8c040e20_trimesh_000,5,0.8984375,1.1130434782608696,0.7154541015625,0.8480224609375
00002807_b9dccd329d1d4ef7b1b6e45a_trimesh_000,6,1.103448275862069,2.098360655737705,0.46575927734375,0.6112060546875
00002808_d8679c79a1e244aa928f8c2c_trimesh_000,3,0.9453125,2.8444444444444446,0.31329345703125,0.763671875
00002811_726f836785fb48ef9cf9be00_trimesh_000,1,0.6875,1.0756302521008403,0.4656982421875,0.71173095703125
00002814_76c253de402f4aebb7140dcf_trimesh_000,6,0.7734375,1.2075471698113207,0.58148193359375,0.76837158203125
00002817_6d68d1b055dc4e7fa2bcb7da_trimesh_002,6,0.0546875,1.9692307692307693,0.05206298828125,0.25457763671875
00002818_6d68d1b055dc4e7fa2bcb7da_trimesh_003,3,0.234375,3.764705882352941,0.20623779296875,0.52947998046875
00002820_6d68d1b055dc4e7fa2bcb7da_trimesh_005,8,0.546875,1.0666666666666667,0.50537109375,0.885986328125
00002821_6d68d1b055dc4e7fa2bcb7da_trimesh_006,7,0.453125,1.6,0.35980224609375,0.6475830078125
00002828_6d68d1b055dc4e7fa2bcb7da_trimesh_013,8,0.8671875,1.0756302521008403,0.63580322265625,0.81231689453125
00002830_6d68d1b055dc4e7fa2bcb7da_trimesh_015,2,0.5859375,2.327272727272727,0.2314453125,0.5318603515625
00002835_6d68d1b055dc4e7fa2bcb7da_trimesh_020,4,0.140625,0.9375,0.1402587890625,0.86785888671875
00002837_6d68d1b055dc4e7fa2bcb7da_trimesh_022,7,0.8828125,1.855072463768116,0.2734375,0.610595703125
00002840_b108e5f7e4f34918bd31b5de_trimesh_000,0,0.046875,0.7578125,0.03948974609375,0.24224853515625
00002841_b152eb78bc5c402ca7267071_trimesh_000,3,0.8515625,9.142857142857142,0.10931396484375,0.749755859375
00002843_f85934f234bb406d83a31552_trimesh_000,4,0.296875,2.0,0.240478515625,0.47894287109375
00002844_f85934f234bb406d83a31552_trimesh_001,5,0.5669291338582677,1.3061224489795917,0.52642822265625,0.76336669921875
00002847_15de7e424e9b476696211272_trimesh_000,9,0.859375,1.1228070175438596,0.59259033203125,0.85784912109375
00002848_0ab8870939c94a83bd4d756b_trimesh_000,2,0.1484375,3.3684210526315788,0.14208984375,0.2998046875
00002849_0ab8870939c94a83bd4d756b_trimesh_001,3,0.984375,2.098360655737705,0.38958740234375,0.766357421875
00002850_2285ac575ec84a59a8eff03c_trimesh_000,5,1.0578512396694215,1.855072463768116,0.5113525390625,0.73089599609375
00002851_aee85377ac204a9eb4302240_trimesh_000,7,0.6328125,1.0158730158730158,0.5858154296875,0.65167236328125
00002852_77c98d3e334e43e99e4d826b_trimesh_000,4,0.5625,1.292929292929293,0.3685302734375,0.70611572265625
00002853_fd92ba86ea354cce817faf60_trimesh_000,3,0.703125,42.666666666666664,0.02337646484375,0.61700439453125
00002854_791c411d4c92418397428389_trimesh_000,3,0.1875,1.2549019607843137,0.14727783203125,0.77044677734375
00002855_86a580f378754e7ea677bb55_trimesh_000,0,0.0234375,0.9296875,0.0234375,0.0897216796875
00002858_0b97dd9849a14df99ab286a8_trimesh_001,3,0.109375,0.671875,0.1090087890625,0.5626220703125
00002859_0b97dd9849a14df99ab286a8_trimesh_002,2,0.0703125,0.984375,0.0703125,0.6339111328125
00002861_0b97dd9849a14df99ab286a8_trimesh_004,2,0.140625,1.0666666666666667,0.131103515625,0.60687255859375
00002865_0b97dd9849a14df99ab286a8_trimesh_008,2,0.078125,0.65625,0.07794189453125,0.52392578125
00002866_0b97dd9849a14df99ab286a8_trimesh_009,4,0.9609375,1.2190476190476192,0.608154296875,0.90704345703125
00002871_441b788f697449128e3c8032_trimesh_004,8,1.1636363636363636,3.0476190476190474,0.24200439453125,0.65496826171875
00002872_441b788f697449128e3c8032_trimesh_005,6,1.2190476190476192,3.5555555555555554,0.206787109375,0.6011962890625
00002873_441b788f697449128e3c8032_trimesh_006,5,1.3061224489795917,4.0,0.18524169921875,0.5682373046875
00002874_441b788f697449128e3c8032_trimesh_007,4,1.351063829787234,4.266666666666667,0.16802978515625,0.53717041015625
00002875_441b788f697449128e3c8032_trimesh_008,3,1.471264367816092,4.923076923076923,0.1507568359375,0.50555419921875
00002876_441b788f697449128e3c8032_trimesh_009,3,1.5421686746987953,5.333333333333333,0.14178466796875,0.4627685546875
00002880_441b788f697449128e3c8032_trimesh_013,9,1.1327433628318584,2.909090909090909,0.27264404296875,0.676513671875
00002882_441b788f697449128e3c8032_trimesh_015,6,1.28,3.5555555555555554,0.2191162109375,0.595703125
00002883_7fc6759ea1e3429f95a25b7d_trimesh_000,2,0.4453125,6.7368421052631575,0.14813232421875,0.580078125
00002884_e435fac25ee84f3697893a36_trimesh_000,6,0.1640625,1.5609756097560976,0.09417724609375,0.52117919921875
00002885_e435fac25ee84f3697893a36_trimesh_001,3,0.1796875,0.984251968503937,0.16033935546875,0.48828125
00002886_e435fac25ee84f3697893a36_trimesh_002,3,0.546875,2.245614035087719,0.41754150390625,0.82928466796875
00002889_e435fac25ee84f3697893a36_trimesh_005,3,0.109375,1.2190476190476192,0.0723876953125,0.63958740234375
00002890_e435fac25ee84f3697893a36_trimesh_006,8,0.59375,1.4883720930232558,0.36785888671875,0.884033203125
00002891_5bc9292bc9e9417482eace51_trimesh_000,3,0.5546875,0.953125,0.51287841796875,0.789306640625
00002892_5bc9292bc9e9417482eace51_trimesh_001,8,0.5703125,1.0158730158730158,0.22393798828125,0.93182373046875
00002894_5f75dfb328544e57b19af9de_trimesh_000,2,0.140625,1.5802469135802468,0.12457275390625,0.381103515625
00002895_8e90b82e347743dfad0b3489_trimesh_000,2,0.2890625,1.0,0.2562255859375,0.47125244140625
00002898_635bf5c85753420fbc65a4c5_trimesh_000,7,0.921875,1.2211538461538463,0.60791015625,0.85845947265625
00002899_635bf5c85753420fbc65a4c5_trimesh_001,2,0.296875,1.0756302521008403,0.14532470703125,0.606201171875
